found_idiom,translated_segment,src,dst,idiom_avg,idiom_log_avg,idiom_tot,idiom_min,idiom_max,idiom_log_tot,literal_avg,literal_log_avg,literal_tot,literal_min,literal_max,literal_log_tot
旖旎风光,身往后旋转一百六十五度,她两脚八字分开，像钉钩一样抓紧地面，上身往后旋转一百六十五度，一定是块块肌肉紧急收缩，目如闪电，横扫河上旖旎风光，然后，刷啦一声响，犹如一抹瀑布横飞，或者也像独立岸边的渔翁，撒开了一扇银丝线结成的大网。,她两脚八字分开，像钉钩一样抓紧地面，上身往后旋转一百六十五度，一定是块块肌肉紧急收缩，目如闪电，横扫河上柔和而美丽的韵致风采或自然风景，然后，刷啦一声响，犹如一抹瀑布横飞，或者也像独立岸边的渔翁，撒开了一扇银丝线结成的大网。,67457.75,11.119271578945005,269831,176,147639,12.505554822097706,456062.9090909091,13.030388230191368,5016692,16441,3050722,15.428281509646707
草草了事,草率地把事情结束了,有两次，日本兵由中国警察陪同，上车再度检查行李，头等车则草草了事。,有两次，日本兵由中国警察陪同，上车再度检查行李，头等车则草率地把事情结束了。,679231.0,13.428718027121494,2716924,44612,2128528,14.815011284052515,508087.55555555556,13.138411033328067,4572788,31370,2128528,15.33563386118645
为人师表,严肃,一个严肃的好父亲、一个为人师表的模范丈夫，竟然跟踪女人，还听到了女人撒尿的声音嗅到了雌尿的味道看到了另外的女人的屁股……,一个严肃的好父亲、一个在人品学问方面作别人学习的榜样的模范丈夫，竟然跟踪女人，还听到了女人撒尿的声音嗅到了雌尿的味道看到了另外的女人的屁股……,815472.25,13.611523898543224,3261889,128086,1867999,14.997817339951345,44429.5,10.70168144952407,88859,13581,75278,11.3948173764899
轻于鸿毛,死得有意义，或死得意义比鸿毛还轻,“校长，学校的事情就够您忙的了，不要为我的事耽误您的时间，‘人固有一死，或重于泰山，或轻于鸿毛’，老方是为人民利益而死的，他的死比泰山还重。,“校长，学校的事情就够您忙的了，不要为我的事耽误您的时间，‘人固有一死，或死得有意义，或死得意义比鸿毛还轻’，老方是为人民利益而死的，他的死比泰山还重。,198207.25,12.197073524633339,792829,7931,630524,13.583364101847065,364189.13333333336,12.805431354566915,5462837,7931,1782004,15.513478992901922
日月如梭,时间过得很快,“日月如梭，光阴似箭”，我在这荒无人烟的沙洲上充当猪王不觉已是第五,“时间过得很快，”，我在这人少的沙洲上充当猪王不觉已是第五,264069.5,12.483971391932707,1056278,2913,449036,13.870262912897923,457924.5,13.03446178610968,2747547,116923,833532,14.826219435534968
利令智昏,因贪利而失去理智,唉，利令智昏，三年前，他完全被贪心给弄糊涂了！,唉，因贪利而失去理智，三年前，他完全被贪心给弄糊涂了！,108511.75,11.594622956579451,434047,12600,268813,12.980910406045256,290716.875,12.58010857416465,2325735,8304,649239,14.659547106049105
潇潇洒洒,擦擦手，把手一扬，红绸子手帕潇潇洒洒,你掏出一块红绸子手帕擦擦手，把手一扬，红绸子手帕潇潇洒洒飞起来，又袅袅娜娜地落下来。,你掏出一块红绸子手帕擦擦手，把手一扬，红绸子手帕潇潇洒洒飞起来，又女子体态轻盈柔美地落下来。,3209.0,8.07402621612406,12836,1457,4961,9.460086905084927,314397.6875,12.658417164910155,5030363,1457,3050722,15.431002905262812
令人发指,遗憾,“遗憾的是”，他没有用当时的习惯语式“让人愤怒的是”、“令人发指的是”，而是选用了当时几乎不会有人用的委婉外交辞令“遗憾”，可见也有一定的文化。,“遗憾的是”，他没有用当时的习惯语式“让人愤怒的是”、“令人生气的是”，而是选用了当时几乎不会有人用的委婉外交辞令“遗憾”，可见也有一定的文化。,680584.5,13.430708736090875,2722338,114570,1867999,14.81700199521783,21327.5,9.967799485504539,42655,5036,37619,10.660923222978436
仓皇失措,不知道该干什么,例如拿了不到半寸长的火柴来为我点香烟，弄得大家仓皇失措，我的胡须几被烧去；把我所不欢喜吃的菜蔬堆在我的饭碗上，使我无法下箸；强夺我的饭碗去添饭，使我吃得停食；藏过我的行囊，使我不得告辞。,例如拿了不到半寸长的火柴来为我点香烟，弄得大家不知道该干什么，我的胡须几被烧去；把我所不欢喜吃的菜蔬堆在我的饭碗上，使我无法下箸；强夺我的饭碗去添饭，使我吃得停食；藏过我的行囊，使我不得告辞。,48885.75,10.797261677601165,195543,8275,115346,12.183540697023087,583064.1428571428,13.276054196409765,4081449,120564,2237915,15.221962875400372
暴殄天物,糟蹋东西,做了即使别人不说暴殄天物，自己也对不起火柴。,做了即使别人不说糟蹋东西，自己也对不起火柴。,182664.5,12.115411890380333,730658,62,419884,13.501702145626155,114660.75,11.649741768861166,458643,826,243619,13.036029588981526
熟能生巧,对工作、技能等熟练了就能产生巧妙的办法,用时好像变戏法者的一种演技，熟能生巧，巧极通神。,用时好像变戏法者的一种演技，对工作、技能等熟练了就能产生巧妙的办法，巧极通神。,349406.0,12.763992710825999,1397624,20964,682031,14.15028492544967,873075.2777777778,13.679778205320723,15715355,20165,7922684,16.570148881472967
粉墨登场,化装上台演戏,少年曾经粉墨登场扮演《红灯记》里的李玉和。,少年曾经化装上台演戏扮演《红灯记》里的李玉和。,61038.0,11.019268283124271,244152,13874,173632,12.405550356942474,262267.5,12.47712406714512,1573605,29402,1069575,14.268880358962782
饮水思源,喝水的时候想到水的来源,然而饮水思源，我们不得不纪念它的首创者李叔同先生。,然而喝水的时候想到水的来源，我们不得不纪念它的首创者李叔同先生。,103508.5,11.547418674914965,414034,12453,198933,12.933705790296859,1791382.8181818181,14.398498961925505,19705211,32112,7922684,16.796393727244055
春光明媚,芳草绿荫,艳李红桃，芳草绿荫，春光明媚，藻丽可爱之际，忽焉秋风萧萧，荔丹蕉黄。,艳李红桃，芳草绿荫，春天的景物鲜明可爱，藻丽可爱之际，忽焉秋风萧萧，荔丹蕉黄。,124612.0,11.732968213761469,498448,4909,309873,13.119256556229558,21503.25,9.976005868999346,86013,2972,44612,11.362265352684352
遗世独立,独立于现实世界之外,我故而常对人说，快活的时候，可以去上上于山，拜拜戚将军的遗像，因为在于山上所感到的气氛，是积极的，入世的，并没有那一种遗世独立的佛徒们的悲观色彩。,我故而常对人说，快活的时候，可以去上上于山，拜拜戚将军的遗像，因为在于山上所感到的气氛，是积极的，入世的，并没有那一种独立于现实世界之外的佛徒们的悲观色彩。,130448.75,11.778743374119957,521795,37619,214990,13.165031985883056,330026.6666666667,12.706931768312261,2970240,64201,630524,14.904153652267967
掩耳盗铃,自己欺骗自己,因为所惜非动物本身，故用“仁术”来掩耳盗铃，是无伤的。,因为所惜非动物本身，故用“仁术”来自己欺骗自己，是无伤的。,17654.5,9.778802628550535,70618,7404,37939,11.165054509087586,291572.3333333333,12.583046825460716,1749434,10418,611687,14.374803436627252
四大皆空,去（就离趵突泉几步）买卖就受损失了；于是“商场”世界上一切都是空虚的,可是，席棚又搭好了，渐次改成了木板棚；乡下人只知道趵突泉，把摊子移到“商场”去（就离趵突泉几步）买卖就受损失了；于是“商场”四大皆空，还叫趵突泉作日货销售场；也许有道理。,可是，席棚又搭好了，渐次改成了木板棚；乡下人只知道趵突泉，把摊子移到“商场”去（就离趵突泉几步）买卖就受损失了；于是“商场”世界上一切都是空虚的，还叫趵突泉作日货销售场；也许有道理。,353208.5,12.774816644292468,1412834,15357,1054064,14.161108882024408,840305.8275862068,13.64152237506027,24368869,53,7922684,17.008817056040495
荼毒生灵,残害人民,糜烂土地，荼毒生灵，去父母之邦，岂人之所乐哉？,糜烂土地，残害人民，去祖国，岂人之所乐哉？,191824.5,12.16434138358489,767298,616,682031,13.550631834893696,574321.75,13.260946799510247,2297287,24030,1867999,14.647239854743352
寻花问柳,嫖妓,他要证实女人爱情确属空虚，他做了个粗野的决定，到前门外八大胡同去寻花问柳，去向女人的怀抱中寻取慰藉，同时把胸中的仇恨向女人发泄。,他要证实女人爱情确属空虚，他做了个粗野的决定，到前门外八大胡同去嫖妓，去向女人的怀抱中寻取慰藉，同时把胸中的仇恨向女人发泄。,109428.75,11.603038069844404,437715,12642,288237,12.989325577228723,1827.5,7.511251237589436,3655,1073,2582,8.204124932574041
闭门造车,固执封闭，不与外界交流,当一九二○年的时代，而我在上海的绘画专门学校中厉行这样的画风，现在回想起来，真是闭门造车。,当一九二○年的时代，而我在上海的绘画专门学校中厉行这样的画风，现在回想起来，真是固执封闭，不与外界交流。,117901.0,11.677609049909996,471604,19515,212769,13.06389704979441,341424.8,12.740885657664624,3414248,19515,2237915,15.043468114650535
高枕而卧,垫高枕头安心地睡觉,又有用功的青年们，拥着棉被高枕而卧在寝室里的眠床中，手执一卷而用功。,又有用功的青年们，拥着棉被垫高枕头安心地睡觉在寝室里的眠床中，手执一卷而用功。,238420.75,12.381796443233311,953683,3206,649239,13.768087658662091,253904.44444444444,12.444717210725743,2285140,3206,969349,14.641938287190026
大处着眼,从大的方面观察、思考问题,反之，若不从大处着眼，而孜孜从事于局部的记忆，即使你能背诵喜马拉雅山高几尺，尼罗河长几里，也只算一种零星的知识，却不是研究地理。,反之，若不从从大的方面观察、思考问题，抓住主要矛盾，而孜孜从事于局部的记忆，即使你能背诵喜马拉雅山高几尺，尼罗河长几里，也只算一种零星的知识，却不是研究地理。,506676.5,13.135629985504714,2026706,152079,1054064,14.521922866392002,1015426.1818181818,13.830819950703985,11169688,71894,7922684,16.228714328222683
煞有介事,自认为了不起,还煞有介事的告诉学生，欧洲的飞机，在我国先秦就有了，《列子》上说的飞车，便是明证，还自豪地说，“那时候，现在的欧洲列强还在茹毛饮血的原始时代呢。”,还自认为了不起的样子的告诉学生，欧洲的飞机，在我国先秦就有了，《列子》上说的飞车，便是明证，还自豪地说，“那时候，现在的欧洲列强还在人类在学会用火以前，连毛带血地生吃禽兽的生活的原始时代呢。”,581973.5,13.274181911320705,2327894,4969,1782004,14.660474983723507,1105660.8333333333,13.915954657831568,6633965,191866,2237915,15.707713373362948
一泻千里,直线下降，势头很猛,上月里十五号前后那么厉害的跌风，大家都以为总是一泻千里的了，谁知道月底又跳回来――刘小姐，你听说那赵伯韬的事么？,上月里十五号前后那么厉害的跌风，大家都以为总是直线下降，势头很猛的了，谁知道月底又跳回来――刘小姐，你听说那赵伯韬的事么？,914794.0,13.72645527544027,3659176,2816,3050722,15.11274881670401,200240.125,12.207277544347964,1601921,23862,621185,14.286714716286511
因材施教,对具体人才进行具体的教育,青年问题和其他问题不同的一点是青年的可塑性，教育者可以因材施教、因势利导，通过巨大的社会教育和实践，把青年培育成四化的栋梁之材。,青年问题和其他问题不同的一点是青年的可塑性，教育者可以对具体人才进行具体的教育、顺着事物发展的趋势加以引导，通过巨大的社会教育和实践，把青年培育成四化的栋梁。,172146.25,12.056105494198183,688585,34237,371612,13.442395498573287,1055057.1666666667,13.869106457653666,12660686,66551,7922684,16.354012238610835
