src,dst,src_tokenized,dst_tokenized
里兹博闻强记，就这场战争考了我许多问题。,里兹见闻广博，就这场战争考了我许多问题。,里 兹 博 闻 强 记 ， 就 这 场 战 争 考 了 我 许 多 问 题 。,里 兹 见 闻 广 博 ， 就 这 场 战 争 考 了 我 许 多 问 题 。
全印度妇女会议(全印妇女会议)是在印度安家立业的爱尔兰妇女玛格丽特·库曾斯于1926年建立的。,全印度妇女会议(全印妇女会议)是在印度建立家庭的爱尔兰妇女玛格丽特·库曾斯于1926年建立的。,全 印 度 妇 女 会 议 ( 全 印 妇 女 会 议 ) 是 在 印 度 安 家 立 业 的 爱 尔 兰 妇 女 玛 格 丽 特 · 库 曾 斯 于 1 9 2 6 年 建 立 的 。,全 印 度 妇 女 会 议 ( 全 印 妇 女 会 议 ) 是 在 印 度 建 立 家 庭 的 爱 尔 兰 妇 女 玛 格 丽 特 · 库 曾 斯 于 1 9 2 6 年 建 立 的 。
孩子们受饥荒煎熬，无辜者被压迫者折磨，孤弱无助的老人在自己儿子的眼中变成可恶的累赘，以及世上触目皆是的孤独，贫困和痛苦这些都在嘲弄着人类应该过的生活,孩子们受饥荒煎熬，无辜者被压迫者折磨，孤弱无助的老人在自己儿子的眼中变成可恶的累赘，以及世上到处都是的孤独，贫困和痛苦这些都在嘲弄着人类应该过的生活,孩 子 们 受 饥 荒 煎 熬 ， 无 辜 者 被 压 迫 者 折 磨 ， 孤 弱 无 助 的 老 人 在 自 己 儿 子 的 眼 中 变 成 可 恶 的 累 赘 ， 以 及 世 上 触 目 皆 是 的 孤 独 ， 贫 困 和 痛 苦 这 些 都 在 嘲 弄 着 人 类 应 该 过 的 生 活,孩 子 们 受 饥 荒 煎 熬 ， 无 辜 者 被 压 迫 者 折 磨 ， 孤 弱 无 助 的 老 人 在 自 己 儿 子 的 眼 中 变 成 可 恶 的 累 赘 ， 以 及 世 上 到 处 都 是 的 孤 独 ， 贫 困 和 痛 苦 这 些 都 在 嘲 弄 着 人 类 应 该 过 的 生 活
初春时，国王的房子已经完工。他决定举行一场宴会，以庆祝乔迁之喜。,初春时，国王的房子已经完工。他决定举行一场宴会，以庆祝新家建成。,初 春 时 ， 国 王 的 房 子 已 经 完 工 。 他 决 定 举 行 一 场 宴 会 ， 以 庆 祝 乔 迁 之 喜 。,初 春 时 ， 国 王 的 房 子 已 经 完 工 。 他 决 定 举 行 一 场 宴 会 ， 以 庆 祝 新 家 建 成 。
埃德加站在火炉边，不声不响地哭着，在桌子中间有一只小狗坐在那儿，抖着它的爪子，汪汪地叫。从他们双方的控诉听来，我们明白了他们差点儿把它扯成两半,埃德加站在火炉边，默默地哭着，在桌子中间有一只小狗坐在那儿，抖着它的爪子，汪汪地叫。从他们双方的控诉听来，我们明白了他们差点儿把它扯成两半,埃 德 加 站 在 火 炉 边 ， 不 声 不 响 地 哭 着 ， 在 桌 子 中 间 有 一 只 小 狗 坐 在 那 儿 ， 抖 着 它 的 爪 子 ， 汪 汪 地 叫 。 从 他 们 双 方 的 控 诉 听 来 ， 我 们 明 白 了 他 们 差 点 儿 把 它 扯 成 两 半,埃 德 加 站 在 火 炉 边 ， 默 默 地 哭 着 ， 在 桌 子 中 间 有 一 只 小 狗 坐 在 那 儿 ， 抖 着 它 的 爪 子 ， 汪 汪 地 叫 。 从 他 们 双 方 的 控 诉 听 来 ， 我 们 明 白 了 他 们 差 点 儿 把 它 扯 成 两 半
她呆头呆脑地瞧着那个陌生人。,她用迟钝地盯着那个陌生人。,她 呆 头 呆 脑 地 瞧 着 那 个 陌 生 人 。,她 用 迟 钝 地 盯 着 那 个 陌 生 人 。
刚果人民支持卡比拉，是因为他采取赶走卢旺达人这一深得人心的措施;,刚果人民支持卡比拉，因为他采取了驱逐卢旺达人的这一受人欢迎的措施。,刚 果 人 民 支 持 卡 比 拉 ， 是 因 为 他 采 取 赶 走 卢 旺 达 人 这 一 深 得 人 心 的 措 施 ;,刚 果 人 民 支 持 卡 比 拉 ， 因 为 他 采 取 了 驱 逐 卢 旺 达 人 的 这 一 受 人 欢 迎 的 措 施 。
这些年轻人真是生龙活虎，说干就干。,这些年轻人充满了活力，毫不拖延地采取行动。,这 些 年 轻 人 真 是 生 龙 活 虎 ， 说 干 就 干 。,这 些 年 轻 人 充 满 了 活 力 ， 毫 不 拖 延 地 采 取 行 动 。
两次大战之间的德国政权是魏玛共和国，它的最后日子变得风雨飘摇，民主派内争不断，德国政府于是转而采纳反对党的激进主义，要求西方列强撤出莱茵非军事区。,两次大战之间的德国政权是魏玛共和国，它的最后日子变得不稳定，民主派内争不断，德国政府于是转而采纳反对党的激进主义，要求西方列强撤出莱茵非军事区。,两 次 大 战 之 间 的 德 国 政 权 是 魏 玛 共 和 国 ， 它 的 最 后 日 子 变 得 风 雨 飘 摇 ， 民 主 派 内 争 不 断 ， 德 国 政 府 于 是 转 而 采 纳 反 对 党 的 激 进 主 义 ， 要 求 西 方 列 强 撤 出 莱 茵 非 军 事 区 。,两 次 大 战 之 间 的 德 国 政 权 是 魏 玛 共 和 国 ， 它 的 最 后 日 子 变 得 不 稳 定 ， 民 主 派 内 争 不 断 ， 德 国 政 府 于 是 转 而 采 纳 反 对 党 的 激 进 主 义 ， 要 求 西 方 列 强 撤 出 莱 茵 非 军 事 区 。
腐朽的伪政权正在土崩瓦解。,腐朽的伪政权正在瓦解。,腐 朽 的 伪 政 权 正 在 土 崩 瓦 解 。,腐 朽 的 伪 政 权 正 在 瓦 解 。
他说，这个问题不会不了了之。香港的问题根源是其与诸多其他国家信息交流的政策。,他说，这个问题不会没有结果就结束了。香港的问题根源是其与诸多其他国家信息交流的政策。,他 说 ， 这 个 问 题 不 会 不 了 了 之 。 香 港 的 问 题 根 源 是 其 与 诸 多 其 他 国 家 信 息 交 流 的 政 策 。,他 说 ， 这 个 问 题 不 会 没 有 结 果 就 结 束 了 。 香 港 的 问 题 根 源 是 其 与 诸 多 其 他 国 家 信 息 交 流 的 政 策 。
平庸的才能只是从未得到高分，注意，才高八斗总是得到。,平庸的才能只是从未得到高分，注意，非常高的文才总是得到。,平 庸 的 才 能 只 是 从 未 得 到 高 分 ， 注 意 ， 才 高 八 斗 总 是 得 到 。,平 庸 的 才 能 只 是 从 未 得 到 高 分 ， 注 意 ， 非 常 高 的 文 才 总 是 得 到 。
墨西哥总统赛迪略拟定计划，企图使该国残破的经济恢复稳定，但因此计划欠缺明确的改善措施，导致比索在本周末贬值到有史以来最低点，投资商对此计划也就敬谢不敏。,墨西哥总统赛迪略拟定计划，企图使该国残破的经济恢复稳定，但因此计划欠缺明确的改善措施，导致比索在本周末贬值到有史以来最低点，投资商对此计划也就表示推辞。,墨 西 哥 总 统 赛 迪 略 拟 定 计 划 ， 企 图 使 该 国 残 破 的 经 济 恢 复 稳 定 ， 但 因 此 计 划 欠 缺 明 确 的 改 善 措 施 ， 导 致 比 索 在 本 周 末 贬 值 到 有 史 以 来 最 低 点 ， 投 资 商 对 此 计 划 也 就 敬 谢 不 敏 。,墨 西 哥 总 统 赛 迪 略 拟 定 计 划 ， 企 图 使 该 国 残 破 的 经 济 恢 复 稳 定 ， 但 因 此 计 划 欠 缺 明 确 的 改 善 措 施 ， 导 致 比 索 在 本 周 末 贬 值 到 有 史 以 来 最 低 点 ， 投 资 商 对 此 计 划 也 就 表 示 推 辞 。
尝试和发展冶金工业而不首先发展采矿业等于是做无米之炊。,尝试和发展冶金工业而不首先发展采矿业等于是徒劳。,尝 试 和 发 展 冶 金 工 业 而 不 首 先 发 展 采 矿 业 等 于 是 做 无 米 之 炊 。,尝 试 和 发 展 冶 金 工 业 而 不 首 先 发 展 采 矿 业 等 于 是 徒 劳 。
他们特别着重指出对文化遗产的共同责任及其在促进相互谅解和古为今用方面的作用，以及当地社区在维护文化遗产方面的重要作用。,他们特别着重指出对文化遗产的共同责任及其在促进相互谅解和使用古代思想方面的作用，以及当地社区在维护文化遗产方面的重要作用。,他 们 特 别 着 重 指 出 对 文 化 遗 产 的 共 同 责 任 及 其 在 促 进 相 互 谅 解 和 古 为 今 用 方 面 的 作 用 ， 以 及 当 地 社 区 在 维 护 文 化 遗 产 方 面 的 重 要 作 用 。,他 们 特 别 着 重 指 出 对 文 化 遗 产 的 共 同 责 任 及 其 在 促 进 相 互 谅 解 和 使 用 古 代 思 想 方 面 的 作 用 ， 以 及 当 地 社 区 在 维 护 文 化 遗 产 方 面 的 重 要 作 用 。
他知道，尽管腐败不是点燃北非和中东革命的唯一原因，但它也是让革命分子民怨沸腾的一个重要原因。,他知道，尽管腐败不是点燃北非和中东革命的唯一原因，但它也是让革命分子充满怨恨的一个重要原因。,他 知 道 ， 尽 管 腐 败 不 是 点 燃 北 非 和 中 东 革 命 的 唯 一 原 因 ， 但 它 也 是 让 革 命 分 子 民 怨 沸 腾 的 一 个 重 要 原 因 。,他 知 道 ， 尽 管 腐 败 不 是 点 燃 北 非 和 中 东 革 命 的 唯 一 原 因 ， 但 它 也 是 让 革 命 分 子 充 满 怨 恨 的 一 个 重 要 原 因 。
决不能允许不断违反规则、甚至宣布对不当行为死不悔改的会员要挟俱乐部，应该考虑把他请出俱乐部。,决不能允许不断违反规则、甚至宣布对不当行为不知悔改的会员要挟俱乐部，应该考虑把他请出俱乐部。,决 不 能 允 许 不 断 违 反 规 则 、 甚 至 宣 布 对 不 当 行 为 死 不 悔 改 的 会 员 要 挟 俱 乐 部 ， 应 该 考 虑 把 他 请 出 俱 乐 部 。,决 不 能 允 许 不 断 违 反 规 则 、 甚 至 宣 布 对 不 当 行 为 不 知 悔 改 的 会 员 要 挟 俱 乐 部 ， 应 该 考 虑 把 他 请 出 俱 乐 部 。
即使在罪恶昭彰的后一案件中，司法部门似乎勉强裁定执法人员犯有酷刑罪，从而对他们判处或维持与该罪行相当的刑期。,即使在罪恶彰显的后一案件中，司法部门似乎勉强裁定执法人员犯有酷刑罪，从而对他们判处或维持与该罪行相当的刑期。,即 使 在 罪 恶 昭 彰 的 后 一 案 件 中 ， 司 法 部 门 似 乎 勉 强 裁 定 执 法 人 员 犯 有 酷 刑 罪 ， 从 而 对 他 们 判 处 或 维 持 与 该 罪 行 相 当 的 刑 期 。,即 使 在 罪 恶 彰 显 的 后 一 案 件 中 ， 司 法 部 门 似 乎 勉 强 裁 定 执 法 人 员 犯 有 酷 刑 罪 ， 从 而 对 他 们 判 处 或 维 持 与 该 罪 行 相 当 的 刑 期 。
那个口蜜腹剑的家伙到老板那里告了我一状。,那个阴险的家伙到老板那里告了我一状。,那 个 口 蜜 腹 剑 的 家 伙 到 老 板 那 里 告 了 我 一 状 。,那 个 阴 险 的 家 伙 到 老 板 那 里 告 了 我 一 状 。
4。长夜漫漫，无心睡,4。那是一个漫长的夜晚，没有心情睡觉,4 。 长 夜 漫 漫 ， 无 心 睡,4 。 那 是 一 个 漫 长 的 夜 晚 ， 没 有 心 情 睡 觉
现在流行返朴归真，拿着根小棍乱点的时代过去了。,现在流行回归质朴，拿着根小棍乱点的时代过去了。,现 在 流 行 返 朴 归 真 ， 拿 着 根 小 棍 乱 点 的 时 代 过 去 了 。,现 在 流 行 回 归 质 朴 ， 拿 着 根 小 棍 乱 点 的 时 代 过 去 了 。
例如，采用和推广可再生能源技术所需的基础设施、硬件和技术技能有大量前期费用，对大多数发展中国家而言很可能是力所不及的。,例如，采用和推广可再生能源技术所需的基础设施、硬件和技术技能有大量前期费用，对大多数发展中国家而言很可能是做不到的。,例 如 ， 采 用 和 推 广 可 再 生 能 源 技 术 所 需 的 基 础 设 施 、 硬 件 和 技 术 技 能 有 大 量 前 期 费 用 ， 对 大 多 数 发 展 中 国 家 而 言 很 可 能 是 力 所 不 及 的 。,例 如 ， 采 用 和 推 广 可 再 生 能 源 技 术 所 需 的 基 础 设 施 、 硬 件 和 技 术 技 能 有 大 量 前 期 费 用 ， 对 大 多 数 发 展 中 国 家 而 言 很 可 能 是 做 不 到 的 。
有个笨蛋想要用它来威胁我，而我迫不得已让他了解了自己的错误，如果你明白我意思的话。,有个笨蛋想要用它来威胁我，而我被迫让他了解了自己的错误，如果你明白我意思的话。,有 个 笨 蛋 想 要 用 它 来 威 胁 我 ， 而 我 迫 不 得 已 让 他 了 解 了 自 己 的 错 误 ， 如 果 你 明 白 我 意 思 的 话 。,有 个 笨 蛋 想 要 用 它 来 威 胁 我 ， 而 我 被 迫 让 他 了 解 了 自 己 的 错 误 ， 如 果 你 明 白 我 意 思 的 话 。
赵博思先生的不感情用事是出了名的，他将被迫离开苹果公司作为一次重新思考的机会。,赵博思先生的不冷静考虑是出了名的，他将被迫离开苹果公司作为一次重新思考的机会。,赵 博 思 先 生 的 不 感 情 用 事 是 出 了 名 的 ， 他 将 被 迫 离 开 苹 果 公 司 作 为 一 次 重 新 思 考 的 机 会 。,赵 博 思 先 生 的 不 冷 静 考 虑 是 出 了 名 的 ， 他 将 被 迫 离 开 苹 果 公 司 作 为 一 次 重 新 思 考 的 机 会 。
公牛怒气冲冲地跳起来，低着头追老鼠，一直追过院子。,公牛愤怒地跳起来，低着头追老鼠，一直追过院子。,公 牛 怒 气 冲 冲 地 跳 起 来 ， 低 着 头 追 老 鼠 ， 一 直 追 过 院 子 。,公 牛 愤 怒 地 跳 起 来 ， 低 着 头 追 老 鼠 ， 一 直 追 过 院 子 。
他或许爱吹牛，有些自高自大。,他或许爱吹牛，有些自傲。,他 或 许 爱 吹 牛 ， 有 些 自 高 自 大 。,他 或 许 爱 吹 牛 ， 有 些 自 傲 。
但白花充耳不闻，再多的言语也无法说服白花放弃自己对于小鹿的情感。,但白花塞住耳朵不听，再多的言语也无法说服白花放弃自己对于小鹿的情感。,但 白 花 充 耳 不 闻 ， 再 多 的 言 语 也 无 法 说 服 白 花 放 弃 自 己 对 于 小 鹿 的 情 感 。,但 白 花 塞 住 耳 朵 不 听 ， 再 多 的 言 语 也 无 法 说 服 白 花 放 弃 自 己 对 于 小 鹿 的 情 感 。
普鲁士生逢其时，正赶上瑞典的崩溃和动乱不安，混乱而衰微的波兰被瓜分豆剖。,普鲁士很幸运，正赶上瑞典的崩溃和动荡，混乱而衰微的波兰被瓜分。,普 鲁 士 生 逢 其 时 ， 正 赶 上 瑞 典 的 崩 溃 和 动 乱 不 安 ， 混 乱 而 衰 微 的 波 兰 被 瓜 分 豆 剖 。,普 鲁 士 很 幸 运 ， 正 赶 上 瑞 典 的 崩 溃 和 动 荡 ， 混 乱 而 衰 微 的 波 兰 被 瓜 分 。
可轮流招待吃油茶，互祝新年愉快、五谷丰登、六畜兴旺等，大家谈谈笑笑，气氛祥和欢乐。,可轮流招待吃油茶，互祝新年愉快、粮食丰收、家禽兴旺等，大家谈谈笑笑，气氛祥和欢乐。,可 轮 流 招 待 吃 油 茶 ， 互 祝 新 年 愉 快 、 五 谷 丰 登 、 六 畜 兴 旺 等 ， 大 家 谈 谈 笑 笑 ， 气 氛 祥 和 欢 乐 。,可 轮 流 招 待 吃 油 茶 ， 互 祝 新 年 愉 快 、 粮 食 丰 收 、 家 禽 兴 旺 等 ， 大 家 谈 谈 笑 笑 ， 气 氛 祥 和 欢 乐 。
不用担心，他胸中有数，不会出事的。,别担心，他知道如何处理这种情况，不会出事的。,不 用 担 心 ， 他 胸 中 有 数 ， 不 会 出 事 的 。,别 担 心 ， 他 知 道 如 何 处 理 这 种 情 况 ， 不 会 出 事 的 。
是以我轻松地说东道西，把我的心藏在说话的后面。,是以我轻松地随意说，把我的心藏在说话的后面。,是 以 我 轻 松 地 说 东 道 西 ， 把 我 的 心 藏 在 说 话 的 后 面 。,是 以 我 轻 松 地 随 意 说 ， 把 我 的 心 藏 在 说 话 的 后 面 。
人生如梦，爱情如梦，如果还要走下去，我们能不能一起牵手走过。,人生就像梦，爱情就像梦，如果一定要走，我们能不能一起牵手走过。,人 生 如 梦 ， 爱 情 如 梦 ， 如 果 还 要 走 下 去 ， 我 们 能 不 能 一 起 牵 手 走 过 。,人 生 就 像 梦 ， 爱 情 就 像 梦 ， 如 果 一 定 要 走 ， 我 们 能 不 能 一 起 牵 手 走 过 。
