src,dst,src_tokenized,dst_tokenized
这个主意果然不错，树下应景而设的果摊茶桌，还都没摆好呢，差不多除了几位在那儿打扫甘蔗渣子、橘皮和昨天游客们所遗下的一切七零八碎的清道夫，就只有我自己。,这个主意果然不错，树下应景而设的果摊茶桌，还都没摆好呢，差不多除了几位在那儿打扫甘蔗渣子、橘皮和昨天游客们所遗下的一切零碎的清道夫，就只有我自己。,这 个 主 意 果 然 不 错 ， 树 下 应 景 而 设 的 果 摊 茶 桌 ， 还 都 没 摆 好 呢 ， 差 不 多 除 了 几 位 在 那 儿 打 扫 甘 蔗 渣 子 、 橘 皮 和 昨 天 游 客 们 所 遗 下 的 一 切 七 零 八 碎 的 清 道 夫 ， 就 只 有 我 自 己 。,这 个 主 意 果 然 不 错 ， 树 下 应 景 而 设 的 果 摊 茶 桌 ， 还 都 没 摆 好 呢 ， 差 不 多 除 了 几 位 在 那 儿 打 扫 甘 蔗 渣 子 、 橘 皮 和 昨 天 游 客 们 所 遗 下 的 一 切 零 碎 的 清 道 夫 ， 就 只 有 我 自 己 。
只有想到自己的官运不通，他才稍有点忌妒儿子，可是这点牢骚正好是作诗的好材料，那么作一两首律诗或绝句也便正好是哀而不伤。,只有想到自己的官运不通，他才稍有点忌妒儿子，可是这点牢骚正好是作诗的好材料，那么作一两首律诗或绝句也便正好是十分适当。,只 有 想 到 自 己 的 官 运 不 通 ， 他 才 稍 有 点 忌 妒 儿 子 ， 可 是 这 点 牢 骚 正 好 是 作 诗 的 好 材 料 ， 那 么 作 一 两 首 律 诗 或 绝 句 也 便 正 好 是 哀 而 不 伤 。,只 有 想 到 自 己 的 官 运 不 通 ， 他 才 稍 有 点 忌 妒 儿 子 ， 可 是 这 点 牢 骚 正 好 是 作 诗 的 好 材 料 ， 那 么 作 一 两 首 律 诗 或 绝 句 也 便 正 好 是 十 分 适 当 。
廉仲还有勇气，他知道后半夜能转败为胜，必不得已，他可以耍花活；似乎必得耍花活！,廉仲还有勇气，他知道后半夜能从失败转变为胜利，必然不能得止，他可以耍花活；似乎必得耍花活！,廉 仲 还 有 勇 气 ， 他 知 道 后 半 夜 能 转 败 为 胜 ， 必 不 得 已 ， 他 可 以 耍 花 活 ； 似 乎 必 得 耍 花 活 ！,廉 仲 还 有 勇 气 ， 他 知 道 后 半 夜 能 从 失 败 转 变 为 胜 利 ， 必 然 不 能 得 止 ， 他 可 以 耍 花 活 ； 似 乎 必 得 耍 花 活 ！
这些霸占了文明主宰权的法老又喜欢征战，早在公元前十五世纪就已称霸西亚，过挤寸自己神秘的文明结构有损无益。,这些霸占了文明主宰权的法老又喜欢征战，早在公元前十五世纪就已称霸西亚，过挤寸自己神秘的文明结构只有危害。,这 些 霸 占 了 文 明 主 宰 权 的 法 老 又 喜 欢 征 战 ， 早 在 公 元 前 十 五 世 纪 就 已 称 霸 西 亚 ， 过 挤 寸 自 己 神 秘 的 文 明 结 构 有 损 无 益 。,这 些 霸 占 了 文 明 主 宰 权 的 法 老 又 喜 欢 征 战 ， 早 在 公 元 前 十 五 世 纪 就 已 称 霸 西 亚 ， 过 挤 寸 自 己 神 秘 的 文 明 结 构 只 有 危 害 。
我知道，恨水兄就是重气节，最富正义感，最爱惜羽毛的人。,我知道，恨水兄就是重气节，最富正义感，最珍惜自身的人。,我 知 道 ， 恨 水 兄 就 是 重 气 节 ， 最 富 正 义 感 ， 最 爱 惜 羽 毛 的 人 。,我 知 道 ， 恨 水 兄 就 是 重 气 节 ， 最 富 正 义 感 ， 最 珍 惜 自 身 的 人 。
桐芳有诡病，无疑的；他须也把招弟，亦陀，晓荷咬住，硬说冠家吃里爬外，要刺杀皇军的武官。,桐芳有诡病，无疑的；他须也把招弟，亦陀，晓荷咬住，硬说冠家出卖，要刺杀皇军的武官。,桐 芳 有 诡 病 ， 无 疑 的 ； 他 须 也 把 招 弟 ， 亦 陀 ， 晓 荷 咬 住 ， 硬 说 冠 家 吃 里 爬 外 ， 要 刺 杀 皇 军 的 武 官 。,桐 芳 有 诡 病 ， 无 疑 的 ； 他 须 也 把 招 弟 ， 亦 陀 ， 晓 荷 咬 住 ， 硬 说 冠 家 出 卖 ， 要 刺 杀 皇 军 的 武 官 。
因此就无以安身，必欲置之死地才放心。,因此就无以安身，必欲逼到绝境才放心。,因 此 就 无 以 安 身 ， 必 欲 置 之 死 地 才 放 心 。,因 此 就 无 以 安 身 ， 必 欲 逼 到 绝 境 才 放 心 。
忍着点，忍着点，她劝慰自己，只要一过堂，见到日本法官，几句话她便能解释清楚一切，而后安然无事的回家。,忍着点，忍着点，她劝慰自己，只要一过堂，见到日本法官，几句话她便能解释清楚一切，而后平安的回家。,忍 着 点 ， 忍 着 点 ， 她 劝 慰 自 己 ， 只 要 一 过 堂 ， 见 到 日 本 法 官 ， 几 句 话 她 便 能 解 释 清 楚 一 切 ， 而 后 安 然 无 事 的 回 家 。,忍 着 点 ， 忍 着 点 ， 她 劝 慰 自 己 ， 只 要 一 过 堂 ， 见 到 日 本 法 官 ， 几 句 话 她 便 能 解 释 清 楚 一 切 ， 而 后 平 安 的 回 家 。
这在文明的浅层意义上可说是“旁观者清”，在文明的深层意义上，彼此本是无形的联盟。,这在文明的浅层意义上可说是观望的人清楚，在文明的深层意义上，彼此本是无形的联盟。,这 在 文 明 的 浅 层 意 义 上 可 说 是 “ 旁 观 者 清 ” ， 在 文 明 的 深 层 意 义 上 ， 彼 此 本 是 无 形 的 联 盟 。,这 在 文 明 的 浅 层 意 义 上 可 说 是 观 望 的 人 清 楚 ， 在 文 明 的 深 层 意 义 上 ， 彼 此 本 是 无 形 的 联 盟 。
“呆”是不明利害，“迂”是绕大弯儿，“腐”是顽固守旧，“学究”是指一孔之见。,“呆”是不明利害，“迂”是绕大弯儿，“腐”是顽固守旧，“学究”是指个人见解。,“ 呆 ” 是 不 明 利 害 ， “ 迂 ” 是 绕 大 弯 儿 ， “ 腐 ” 是 顽 固 守 旧 ， “ 学 究 ” 是 指 一 孔 之 见 。,“ 呆 ” 是 不 明 利 害 ， “ 迂 ” 是 绕 大 弯 儿 ， “ 腐 ” 是 顽 固 守 旧 ， “ 学 究 ” 是 指 个 人 见 解 。
从高佬的最后一个儿子出世后，蓝娘夜里就关门闭户不再等待高佬了。,从高佬的最后一个儿子出世后，蓝娘夜里就不出门不再等待高佬了。,从 高 佬 的 最 后 一 个 儿 子 出 世 后 ， 蓝 娘 夜 里 就 关 门 闭 户 不 再 等 待 高 佬 了 。,从 高 佬 的 最 后 一 个 儿 子 出 世 后 ， 蓝 娘 夜 里 就 不 出 门 不 再 等 待 高 佬 了 。
两人年份上相差约三十岁，却因为知慧与性格有一致契合处，故成了忘年之交。,两人年份上相差约三十岁，却因为知慧与性格有一致契合处，故成了好友。,两 人 年 份 上 相 差 约 三 十 岁 ， 却 因 为 知 慧 与 性 格 有 一 致 契 合 处 ， 故 成 了 忘 年 之 交 。,两 人 年 份 上 相 差 约 三 十 岁 ， 却 因 为 知 慧 与 性 格 有 一 致 契 合 处 ， 故 成 了 好 友 。
莎士比亚、莫里哀、易卜生、契诃夫、斯坦尼、曹禺已深入骨髓，要上海戏剧学院的师生们弯下腰来去朝拜样板戏，几乎没有可能。,莎士比亚、莫里哀、易卜生、契诃夫、斯坦尼、曹禺已深深地刻入人心，要上海戏剧学院的师生们弯下腰来去朝拜样板戏，几乎没有可能。,莎 士 比 亚 、 莫 里 哀 、 易 卜 生 、 契 诃 夫 、 斯 坦 尼 、 曹 禺 已 深 入 骨 髓 ， 要 上 海 戏 剧 学 院 的 师 生 们 弯 下 腰 来 去 朝 拜 样 板 戏 ， 几 乎 没 有 可 能 。,莎 士 比 亚 、 莫 里 哀 、 易 卜 生 、 契 诃 夫 、 斯 坦 尼 、 曹 禺 已 深 深 地 刻 入 人 心 ， 要 上 海 戏 剧 学 院 的 师 生 们 弯 下 腰 来 去 朝 拜 样 板 戏 ， 几 乎 没 有 可 能 。
所谓“两个凡是”，就是当时的最高领导人华国锋先生提出的指导思想：“凡是毛主席作出的决策，我们都坚决维护；凡是毛主席的指示，我们都始终不渝地遵循。”,所谓“两个凡是”，就是当时的最高领导人华国锋先生提出的指导思想：“凡是毛主席作出的决策，我们都坚决维护；凡是毛主席的指示，我们都坚定地遵循。”,所 谓 “ 两 个 凡 是 ” ， 就 是 当 时 的 最 高 领 导 人 华 国 锋 先 生 提 出 的 指 导 思 想 ： “ 凡 是 毛 主 席 作 出 的 决 策 ， 我 们 都 坚 决 维 护 ； 凡 是 毛 主 席 的 指 示 ， 我 们 都 始 终 不 渝 地 遵 循 。 ”,所 谓 “ 两 个 凡 是 ” ， 就 是 当 时 的 最 高 领 导 人 华 国 锋 先 生 提 出 的 指 导 思 想 ： “ 凡 是 毛 主 席 作 出 的 决 策 ， 我 们 都 坚 决 维 护 ； 凡 是 毛 主 席 的 指 示 ， 我 们 都 坚 定 地 遵 循 。 ”
可是在你面前，我可以说老实话；为什么我要昧了良心，跟着他们把是非颠倒，去欺骗同学呢！,可是在你面前，我可以说老实话；为什么我要昧了良心，跟着他们把是非不分，去欺骗同学呢！,可 是 在 你 面 前 ， 我 可 以 说 老 实 话 ； 为 什 么 我 要 昧 了 良 心 ， 跟 着 他 们 把 是 非 颠 倒 ， 去 欺 骗 同 学 呢 ！,可 是 在 你 面 前 ， 我 可 以 说 老 实 话 ； 为 什 么 我 要 昧 了 良 心 ， 跟 着 他 们 把 是 非 不 分 ， 去 欺 骗 同 学 呢 ！
现在全国许多城市都在建造“唐代一条街”、“宋代一条街”之类，那大多是根据历史记载和想象在依稀遗迹间的重起炉灶，看多了总不大是味道；平遥西大街的恢复就不必如此，因为基本的建筑都还保存完好，只要想洗去那些现代涂抹，便会洗出一条充满历史厚度的老街，洗出山西人上一世纪的自豪。,现在全国许多城市都在建造“唐代一条街”、“宋代一条街”之类，那大多是根据历史记载和想象在依稀遗迹间的重新建立，看多了总不大是味道；平遥西大街的恢复就不必如此，因为基本的建筑都还保存完好，只要想洗去那些现代涂抹，便会洗出一条充满历史厚度的老街，洗出山西人上一世纪的自豪。,现 在 全 国 许 多 城 市 都 在 建 造 “ 唐 代 一 条 街 ” 、 “ 宋 代 一 条 街 ” 之 类 ， 那 大 多 是 根 据 历 史 记 载 和 想 象 在 依 稀 遗 迹 间 的 重 起 炉 灶 ， 看 多 了 总 不 大 是 味 道 ； 平 遥 西 大 街 的 恢 复 就 不 必 如 此 ， 因 为 基 本 的 建 筑 都 还 保 存 完 好 ， 只 要 想 洗 去 那 些 现 代 涂 抹 ， 便 会 洗 出 一 条 充 满 历 史 厚 度 的 老 街 ， 洗 出 山 西 人 上 一 世 纪 的 自 豪 。,现 在 全 国 许 多 城 市 都 在 建 造 “ 唐 代 一 条 街 ” 、 “ 宋 代 一 条 街 ” 之 类 ， 那 大 多 是 根 据 历 史 记 载 和 想 象 在 依 稀 遗 迹 间 的 重 新 建 立 ， 看 多 了 总 不 大 是 味 道 ； 平 遥 西 大 街 的 恢 复 就 不 必 如 此 ， 因 为 基 本 的 建 筑 都 还 保 存 完 好 ， 只 要 想 洗 去 那 些 现 代 涂 抹 ， 便 会 洗 出 一 条 充 满 历 史 厚 度 的 老 街 ， 洗 出 山 西 人 上 一 世 纪 的 自 豪 。
相信上海戏剧学院的教师们在回忆我任职期间的成败得失时都会肯定这一点：那几年虽然还有诸般不是，却因为几乎没有人际争斗而轻松愉快。,相信上海戏剧学院的教师们在回忆我任职期间的成功失败时都会肯定这一点：那几年虽然还有诸般不是，却因为几乎没有人际争斗而轻松愉快。,相 信 上 海 戏 剧 学 院 的 教 师 们 在 回 忆 我 任 职 期 间 的 成 败 得 失 时 都 会 肯 定 这 一 点 ： 那 几 年 虽 然 还 有 诸 般 不 是 ， 却 因 为 几 乎 没 有 人 际 争 斗 而 轻 松 愉 快 。,相 信 上 海 戏 剧 学 院 的 教 师 们 在 回 忆 我 任 职 期 间 的 成 功 失 败 时 都 会 肯 定 这 一 点 ： 那 几 年 虽 然 还 有 诸 般 不 是 ， 却 因 为 几 乎 没 有 人 际 争 斗 而 轻 松 愉 快 。
他们现在已经是法庭上的“惟一证人”，传媒间真正的“公众人物”，城市里的“文艺主管”，到那时，更是一言九鼎。,他们现在已经是法庭上的“惟一证人”，传媒间真正的“公众人物”，城市里的“文艺主管”，到那时，更是很有诚信。,他 们 现 在 已 经 是 法 庭 上 的 “ 惟 一 证 人 ” ， 传 媒 间 真 正 的 “ 公 众 人 物 ” ， 城 市 里 的 “ 文 艺 主 管 ” ， 到 那 时 ， 更 是 一 言 九 鼎 。,他 们 现 在 已 经 是 法 庭 上 的 “ 惟 一 证 人 ” ， 传 媒 间 真 正 的 “ 公 众 人 物 ” ， 城 市 里 的 “ 文 艺 主 管 ” ， 到 那 时 ， 更 是 很 有 诚 信 。
十多年前在全国各地考察时深知上海名声太差，还写了一篇《上海人》力排众议，肯定上海文明是中国近代以来最有容量，也最有潜力的地域文明，并为精明而畏怯的上海市民鼓劲打气。,十多年前在全国各地考察时深知上海名声太差，还写了一篇《上海人》全力消除异议，肯定上海文明是中国近代以来最有容量，也最有潜力的地域文明，并为精明而畏怯的上海市民鼓劲打气,十 多 年 前 在 全 国 各 地 考 察 时 深 知 上 海 名 声 太 差 ， 还 写 了 一 篇 《 上 海 人 》 力 排 众 议 ， 肯 定 上 海 文 明 是 中 国 近 代 以 来 最 有 容 量 ， 也 最 有 潜 力 的 地 域 文 明 ， 并 为 精 明 而 畏 怯 的 上 海 市 民 鼓 劲 打 气 。,十 多 年 前 在 全 国 各 地 考 察 时 深 知 上 海 名 声 太 差 ， 还 写 了 一 篇 《 上 海 人 》 全 力 消 除 异 议 ， 肯 定 上 海 文 明 是 中 国 近 代 以 来 最 有 容 量 ， 也 最 有 潜 力 的 地 域 文 明 ， 并 为 精 明 而 畏 怯 的 上 海 市 民 鼓 劲 打 气
钱某人要移风易俗，让高密女人不再缠足。”,钱某人要改变旧习俗，让高密女人不再缠足。”,钱 某 人 要 移 风 易 俗 ， 让 高 密 女 人 不 再 缠 足 。 ”,钱 某 人 要 改 变 旧 习 俗 ， 让 高 密 女 人 不 再 缠 足 。 ”
本官今日请你前来，一是叙叙旧情，二是要你想出一种能够威慑刁民的刑法来处死孙丙，以儆效尤。”,本官今日请你前来，一是叙叙旧情，二是要你想出一种能够威慑刁民的刑法来处死孙丙，以起警示作用。”,本 官 今 日 请 你 前 来 ， 一 是 叙 叙 旧 情 ， 二 是 要 你 想 出 一 种 能 够 威 慑 刁 民 的 刑 法 来 处 死 孙 丙 ， 以 儆 效 尤 。 ”,本 官 今 日 请 你 前 来 ， 一 是 叙 叙 旧 情 ， 二 是 要 你 想 出 一 种 能 够 威 慑 刁 民 的 刑 法 来 处 死 孙 丙 ， 以 起 警 示 作 用 。 ”
过了二月二，春阳发动，地气开始上升；耕牛下田耙地保墒的工作指日可待。,过了二月二，春阳发动，地气开始上升；耕牛下田耙地保墒的工作很有希望。,过 了 二 月 二 ， 春 阳 发 动 ， 地 气 开 始 上 升 ； 耕 牛 下 田 耙 地 保 墒 的 工 作 指 日 可 待 。,过 了 二 月 二 ， 春 阳 发 动 ， 地 气 开 始 上 升 ； 耕 牛 下 田 耙 地 保 墒 的 工 作 很 有 希 望 。
蒋丽莉同程先生一波三折，从始到终的时候，王琦瑶只有一件事可做，那就是等李主任来。,蒋丽莉同程先生一路波折，从始到终的时候，王琦瑶只有一件事可做，那就是等李主任来。,蒋 丽 莉 同 程 先 生 一 波 三 折 ， 从 始 到 终 的 时 候 ， 王 琦 瑶 只 有 一 件 事 可 做 ， 那 就 是 等 李 主 任 来 。,蒋 丽 莉 同 程 先 生 一 路 波 折 ， 从 始 到 终 的 时 候 ， 王 琦 瑶 只 有 一 件 事 可 做 ， 那 就 是 等 李 主 任 来 。
主公、我们几十万人马都吓慌了，黄河口一开，我们非葬身鱼腹不可。,主公、我们几十万人马都吓慌了，黄河口一开，我们非死在这黄河不可。,主 公 、 我 们 几 十 万 人 马 都 吓 慌 了 ， 黄 河 口 一 开 ， 我 们 非 葬 身 鱼 腹 不 可 。,主 公 、 我 们 几 十 万 人 马 都 吓 慌 了 ， 黄 河 口 一 开 ， 我 们 非 死 在 这 黄 河 不 可 。
都红肝肠寸断，说不出的温暖在身体的内部翻涌。,都红十分难受，说不出的温暖在身体的内部翻涌。,都 红 肝 肠 寸 断 ， 说 不 出 的 温 暖 在 身 体 的 内 部 翻 涌 。,都 红 十 分 难 受 ， 说 不 出 的 温 暖 在 身 体 的 内 部 翻 涌 。
钱犯于光绪二十一年留学日本上官学校，在日期间，私割发辫，结交奸党，图谋不轨。,钱犯于光绪二十一年留学日本上官学校，在日期间，私割发辫，结交奸党，做不轨的打算。,钱 犯 于 光 绪 二 十 一 年 留 学 日 本 上 官 学 校 ， 在 日 期 间 ， 私 割 发 辫 ， 结 交 奸 党 ， 图 谋 不 轨 。,钱 犯 于 光 绪 二 十 一 年 留 学 日 本 上 官 学 校 ， 在 日 期 间 ， 私 割 发 辫 ， 结 交 奸 党 ， 做 不 轨 的 打 算 。
本督本想赐他全尸，但事关国家刑典，本督也不敢徇私枉法。,本督本想赐他全尸，但事关国家刑典，本督也不敢滥用权力。,本 督 本 想 赐 他 全 尸 ， 但 事 关 国 家 刑 典 ， 本 督 也 不 敢 徇 私 枉 法 。,本 督 本 想 赐 他 全 尸 ， 但 事 关 国 家 刑 典 ， 本 督 也 不 敢 滥 用 权 力 。
